Embedding,Classifier,Accuracy_mean,Accuracy_std,F1_Macro_mean,F1_Macro_std,Precision_Macro_mean,Precision_Macro_std,Recall_Macro_mean,Recall_Macro_std,Training_Time_mean,Training_Time_sum
scVI,RandomForest,0.9964999999999999,0.0017159383568311729,0.9876049409027751,0.015077814252624784,0.9976341795004368,0.0015197148758846757,0.9812735695392218,0.0224930272052412,0.2870532,2.870532
scVI,SVM,0.9868,0.0027406406388126234,0.9781211079183418,0.02358177126803199,0.9936827712804013,0.00798135797923671,0.9666010226743824,0.03282839399892639,1.0125467000000001,10.125467
scVI,XGBoost,0.9958,0.001032795558988638,0.9832907077430025,0.016437379935350518,0.991012443257806,0.014189845348965899,0.9796309605430162,0.01836176036129954,0.5437697,5.437697
