Embedding,Classifier,Accuracy_mean,Accuracy_std,F1_Macro_mean,F1_Macro_std,Precision_Macro_mean,Precision_Macro_std,Recall_Macro_mean,Recall_Macro_std,Training_Time_mean,Training_Time_sum
FA,RandomForest,0.9430973000509424,0.007260364423084563,0.9266757145120389,0.015158022374693382,0.9284123055394344,0.015709656537121284,0.9345937670350193,0.0183569643764761,1.7909865,17.909865
FA,SVM,0.9287824758023433,0.005143812720707819,0.9097103035982046,0.017777449364518885,0.9041881976045021,0.014330070178012218,0.9256004157084459,0.0217397336429726,14.408471600000002,144.08471600000001
FA,XGBoost,0.9447274579724911,0.005759725116707956,0.9313158929510035,0.01729409035718847,0.9248816300011085,0.0159730501335163,0.9433786990798767,0.0184984129551336,4.004447,40.04447
