Embedding,Classifier,Accuracy_mean,Accuracy_std,F1_Macro_mean,F1_Macro_std,Precision_Macro_mean,Precision_Macro_std,Recall_Macro_mean,Recall_Macro_std,Training_Time_mean,Training_Time_sum
PCA,RandomForest,0.9987999999999999,0.0011352924243951022,0.9986263187804308,0.0014134107174249553,0.9984542482224719,0.00199727012393592,0.9988213952827604,0.00132074705253429,0.45671670000000003,4.567167
PCA,SVM,0.9984999999999999,0.0015811388300842194,0.9989634794138518,0.0012351259914411563,0.9988355303500182,0.001459552082615248,0.9991023599107862,0.0010544138254263585,2.4075978,24.075978
PCA,XGBoost,0.9984,0.002011080417199786,0.9969608700647662,0.006525052682107236,0.9981376229967761,0.0032798659821986695,0.9961052250814036,0.008933295469812924,0.9510945,9.510945
