Embedding,Classifier,Accuracy_mean,Accuracy_std,F1_Macro_mean,F1_Macro_std,Precision_Macro_mean,Precision_Macro_std,Recall_Macro_mean,Recall_Macro_std,Training_Time_mean,Training_Time_sum
FA,RandomForest,0.9981,0.0015951314818673944,0.9974766504992223,0.004127939270688116,0.9962343362667466,0.006698515125319293,0.9989214858425604,0.0011738490693966462,0.46371609999999996,4.637161
FA,SVM,0.9964999999999999,0.002068278940998492,0.9941247366658251,0.006657278126961326,0.99087484833151,0.011415209831814075,0.9979724534774205,0.001639033037587319,2.2812677,22.812677
FA,XGBoost,0.9981,0.0018529256146249545,0.9924290621774998,0.009752674349394383,0.9881263684644074,0.015522049832540352,0.9981555535807344,0.0023392054496347947,0.9469498,9.469498
