Embedding,Classifier,Accuracy_mean,Accuracy_std,F1_Macro_mean,F1_Macro_std,Precision_Macro_mean,Precision_Macro_std,Recall_Macro_mean,Recall_Macro_std,Training_Time_mean,Training_Time_sum
scVI,RandomForest,0.9089149261334691,0.006316314154130269,0.8614060979233331,0.029116978622064225,0.8981909924630227,0.02182280494440626,0.8475383575744786,0.03393457195427108,1.9013661,19.013661
scVI,SVM,0.9274579724910851,0.0049576991206873285,0.9018110989153426,0.021422817790765294,0.9121452776361092,0.01665228357208849,0.9008185917290884,0.028958868261108394,15.6661166,156.661166
scVI,XGBoost,0.9160468670402444,0.005227222321839369,0.8673372312338362,0.028121606998565977,0.8920678803836015,0.02364579063501171,0.8582960318494439,0.032621590112858055,4.6445723,46.445723
