Embedding,Classifier,Accuracy_mean,Accuracy_std,F1_Macro_mean,F1_Macro_std,Precision_Macro_mean,Precision_Macro_std,Recall_Macro_mean,Recall_Macro_std,Training_Time_mean,Training_Time_sum
FA,RandomForest,0.9987,0.0011595018087283894,0.9894613607257586,0.013286345742047002,0.9829817252882498,0.021543258559155502,0.9983791581316416,0.0015114475477352035,0.34091269999999996,3.409127
FA,SVM,0.9978,0.0015491933384829723,0.9916033862522877,0.008656439321834603,0.9886285663133647,0.014656173762400752,0.996266424995893,0.007909004730737221,1.4657176,14.657176
FA,XGBoost,0.9982,0.0013984117975601792,0.9875041495423634,0.013793605332438886,0.9800713504322628,0.023003096741388254,0.9980284402578974,0.002121421400173329,1.5117026,15.117026
