Embedding,Classifier,Accuracy_mean,Accuracy_std,F1_Macro_mean,F1_Macro_std,Precision_Macro_mean,Precision_Macro_std,Recall_Macro_mean,Recall_Macro_std,Training_Time_mean,Training_Time_sum
scVI,RandomForest,0.9967,0.0018885620632286887,0.9766649166944653,0.028460659016643096,0.9887206973056092,0.01611791676166808,0.9711724600376244,0.03608254955817696,0.43216859999999996,4.321686
scVI,SVM,0.9970000000000001,0.0014907119849998593,0.988201121631044,0.013579389134768246,0.9939134719567756,0.008384878546366348,0.9855454168752029,0.021164906993425558,1.3850593,13.850593
scVI,XGBoost,0.9957,0.0015670212364724241,0.9741638096862337,0.028604475867678267,0.9877185588668016,0.015875794049193606,0.9680556989619925,0.036900850046008966,1.1560373,11.560373
